bill_id,topic,gamma,topic_label,is_artifact
1467552,18,0.707839693770557,Education & Community,FALSE
1467562,1,8.42813408309741e-4,Involuntary & Inpatient Treatment,FALSE
1467563,9,0.4348516043351245,Advisory Bodies & Task Forces,FALSE
1467608,9,0.7575690609008803,Advisory Bodies & Task Forces,FALSE
1467691,13,0.5192373907207983,Licensing & Privacy Records,FALSE
1467737,10,0.38275382733763985,Workforce Licensing,FALSE
1467740,18,0.7751533289774031,Education & Community,FALSE
1467765,10,2.5677541205312745e-4,Workforce Licensing,FALSE
1467794,18,0.6704838633495855,Education & Community,FALSE
1468015,1,0.4939855087051655,Involuntary & Inpatient Treatment,FALSE
1468043,11,0.5695258530421563,Policy Equity & Conditions,FALSE
1468060,19,0.5450270095324609,Criminal Justice,FALSE
1468090,11,0.24004129352010103,Policy Equity & Conditions,FALSE
1468102,18,0.6263068883179472,Education & Community,FALSE
1468111,9,0.5942821433042467,Advisory Bodies & Task Forces,FALSE
1468165,9,0.5339342546459686,Advisory Bodies & Task Forces,FALSE
1468192,9,0.527183247544627,Advisory Bodies & Task Forces,FALSE
1468206,1,0.4465501495157417,Involuntary & Inpatient Treatment,FALSE
1468224,19,0.5306185364340561,Criminal Justice,FALSE
1468231,16,0.46314478261612047,Insurance & Medicaid Coverage,FALSE
1468260,19,0.2509641729505031,Criminal Justice,FALSE
1468300,3,0.5014024238166023,Maternal & Prenatal Health,FALSE
1468337,1,0.3243807035511385,Involuntary & Inpatient Treatment,FALSE
1468373,10,0.5106873932715131,Workforce Licensing,FALSE
1468378,16,4.8542670294784e-5,Insurance & Medicaid Coverage,FALSE
1468435,12,0.17531410676551265,Budget & Fiscal Provisions,FALSE
1468471,16,0.8432309089487552,Insurance & Medicaid Coverage,FALSE
1468491,4,0.2482546626080579,General Regulatory Procedures,FALSE
1468492,12,0.5491012461628403,Budget & Fiscal Provisions,FALSE
1468526,19,0.555538836813578,Criminal Justice,FALSE
1468529,16,0.7854859782675712,Insurance & Medicaid Coverage,FALSE
1468633,11,0.5069911049442276,Policy Equity & Conditions,FALSE
1468672,12,0.974245957116586,Budget & Fiscal Provisions,FALSE
1468688,19,0.583177378645482,Criminal Justice,FALSE
1468691,19,0.19243231975397423,Criminal Justice,FALSE
1468725,11,0.20614224110624924,Policy Equity & Conditions,FALSE
1469025,15,0.5044335682651478,Corporate & Regulatory,FALSE
1469095,12,0.7693355720826878,Budget & Fiscal Provisions,FALSE
1469566,16,0.9964503110618308,Insurance & Medicaid Coverage,FALSE
1469599,10,0.670955581993254,Workforce Licensing,FALSE
1469691,18,0.6065129496003873,Education & Community,FALSE
1469984,9,0.3880789200332124,Advisory Bodies & Task Forces,FALSE
1470129,10,0.4717856587487866,Workforce Licensing,FALSE
1470195,9,0.5424473655418652,Advisory Bodies & Task Forces,FALSE
1470196,11,0.8482783636731895,Policy Equity & Conditions,FALSE
1470556,12,0.5646879373855352,Budget & Fiscal Provisions,FALSE
1470616,16,0.4314005476005423,Insurance & Medicaid Coverage,FALSE
1470708,16,0.5732356478272759,Insurance & Medicaid Coverage,FALSE
1470723,1,0.6621314045567483,Involuntary & Inpatient Treatment,FALSE
1470767,16,0.3956929319647301,Insurance & Medicaid Coverage,FALSE
1470968,3,0.39633699230838576,Maternal & Prenatal Health,FALSE
1470997,18,0.8823541540591266,Education & Community,FALSE
1471131,18,6.40430617968069e-4,Education & Community,FALSE
1471378,4,0.6317251097322106,General Regulatory Procedures,FALSE
1471798,18,0.9884482397828486,Education & Community,FALSE
1471824,10,0.9813699748989752,Workforce Licensing,FALSE
1471888,12,0.5100939885393166,Budget & Fiscal Provisions,FALSE
1472156,18,0.9977364298104434,Education & Community,FALSE
1472691,10,0.711338167921285,Workforce Licensing,FALSE
1473041,16,0.9991065972917768,Insurance & Medicaid Coverage,FALSE
1473144,1,0.5445275134599836,Involuntary & Inpatient Treatment,FALSE
1473146,4,0.4724279261762629,General Regulatory Procedures,FALSE
1473174,1,0.23277894431170856,Involuntary & Inpatient Treatment,FALSE
1473289,18,0.17252936637164773,Education & Community,FALSE
1473411,10,0.673698399134529,Workforce Licensing,FALSE
1473541,18,4.951185930886836e-4,Education & Community,FALSE
1473729,19,0.1858014689775873,Criminal Justice,FALSE
1473914,18,0.6970901946827148,Education & Community,FALSE
1473961,18,0.99245926314897,Education & Community,FALSE
1473992,10,0.9805765348896656,Workforce Licensing,FALSE
1474297,18,0.9977476090352224,Education & Community,FALSE
1474682,9,0.4732187222530348,Advisory Bodies & Task Forces,FALSE
1474826,18,0.9923324856057024,Education & Community,FALSE
1475142,10,0.6007878070821937,Workforce Licensing,FALSE
1475160,18,0.38654353079469966,Education & Community,FALSE
1475165,1,0.5188459413080664,Involuntary & Inpatient Treatment,FALSE
1475190,10,0.3678099999707291,Workforce Licensing,FALSE
1475300,2,0.10808493925059484,Drug Crime & Penalties,FALSE
1475315,10,0.10598690753053087,Workforce Licensing,FALSE
1475508,10,0.9903946161528908,Workforce Licensing,FALSE
1475554,16,0.9010803745182642,Insurance & Medicaid Coverage,FALSE
1475615,10,3.7812472130582467e-4,Workforce Licensing,FALSE
1475970,18,0.9955927331198868,Education & Community,FALSE
1476047,18,0.8369378236787359,Education & Community,FALSE
1476076,10,0.6153456488285319,Workforce Licensing,FALSE
1476651,16,0.9920656969707295,Insurance & Medicaid Coverage,FALSE
1476679,16,0.9558283364902932,Insurance & Medicaid Coverage,FALSE
1476859,10,0.47490156240423026,Workforce Licensing,FALSE
1476884,16,0.929641253124822,Insurance & Medicaid Coverage,FALSE
1477365,10,0.9947866492659324,Workforce Licensing,FALSE
1477718,18,0.9974869731931116,Education & Community,FALSE
1477734,18,0.33752653311035075,Education & Community,FALSE
1477773,18,0.371513075829421,Education & Community,FALSE
1477829,13,2.6528917929601194e-4,Licensing & Privacy Records,FALSE
1477878,10,0.9903946161528908,Workforce Licensing,FALSE
1477887,18,0.9158016826053184,Education & Community,FALSE
1477927,18,6.404306179680844e-4,Education & Community,FALSE
1477989,18,0.5883051922954496,Education & Community,FALSE
1478015,16,0.6137589573133035,Insurance & Medicaid Coverage,FALSE
1478036,16,0.16743129028839537,Insurance & Medicaid Coverage,FALSE
1478076,18,0.6367235512121517,Education & Community,FALSE
1478113,18,0.04930846065239513,Education & Community,FALSE
1478235,4,0.6315450837299549,General Regulatory Procedures,FALSE
1478236,18,0.4082857007844663,Education & Community,FALSE
1478298,15,0.39646877696310434,Corporate & Regulatory,FALSE
1478437,16,1.8256290340577173e-4,Insurance & Medicaid Coverage,FALSE
1478492,18,0.7579952606711468,Education & Community,FALSE
1478516,10,0.9661147831578464,Workforce Licensing,FALSE
1478598,1,0.6147436053801986,Involuntary & Inpatient Treatment,FALSE
1478739,18,0.4254055954858708,Education & Community,FALSE
1478795,18,0.7213462981762191,Education & Community,FALSE
1478866,18,0.5993422417208016,Education & Community,FALSE
1479001,10,0.9973861525785596,Workforce Licensing,FALSE
1479108,18,0.9874982612637154,Education & Community,FALSE
1479253,18,0.6534632832018374,Education & Community,FALSE
1479255,18,3.8417664691154263e-4,Education & Community,FALSE
1479297,18,0.7949572236372026,Education & Community,FALSE
1479526,10,0.9903946161528904,Workforce Licensing,FALSE
1479616,9,0.5961754529363472,Advisory Bodies & Task Forces,FALSE
1479622,16,0.9914722569564024,Insurance & Medicaid Coverage,FALSE
1479755,18,0.995871976867785,Education & Community,FALSE
1479990,10,0.9973861525785598,Workforce Licensing,FALSE
1480283,18,0.953615189490959,Education & Community,FALSE
1480518,10,0.9989101887755564,Workforce Licensing,FALSE
1480592,16,0.9950146049667774,Insurance & Medicaid Coverage,FALSE
1480678,18,0.8679260025405805,Education & Community,FALSE
1480691,18,0.9944706122595318,Education & Community,FALSE
1480744,18,0.9963941806532394,Education & Community,FALSE
1480788,9,0.3342745675140466,Advisory Bodies & Task Forces,FALSE
1480795,10,0.9989101887755556,Workforce Licensing,FALSE
1480817,18,0.9978124322384212,Education & Community,FALSE
1480824,16,0.9930350671394634,Insurance & Medicaid Coverage,FALSE
1480862,10,0.796264949412188,Workforce Licensing,FALSE
1480934,18,0.9909654583264124,Education & Community,FALSE
1480974,9,2.875343008822043e-4,Advisory Bodies & Task Forces,FALSE
1481108,18,0.9919252172695128,Education & Community,FALSE
1481168,18,0.9945368482832392,Education & Community,FALSE
1481225,16,0.9909654583264126,Insurance & Medicaid Coverage,FALSE
1481245,18,0.9972439926971556,Education & Community,FALSE
1481315,16,0.20734087865907613,Insurance & Medicaid Coverage,FALSE
1481353,19,0.31273720302896363,Criminal Justice,FALSE
1481433,18,0.992201372310158,Education & Community,FALSE
1481439,10,0.9945368482832389,Workforce Licensing,FALSE
1481455,13,0.03613665234011704,Licensing & Privacy Records,FALSE
1481514,10,0.3779500426851197,Workforce Licensing,FALSE
1481639,18,0.8846906890049484,Education & Community,FALSE
1481647,18,0.997486973193111,Education & Community,FALSE
1481677,18,0.42641561110573506,Education & Community,FALSE
1481757,18,0.973789196904884,Education & Community,FALSE
1481839,16,0.9964224660112015,Insurance & Medicaid Coverage,FALSE
1481851,10,0.9960507100126442,Workforce Licensing,FALSE
1481891,9,0.5081494400535898,Advisory Bodies & Task Forces,FALSE
1481912,16,0.9914722569564024,Insurance & Medicaid Coverage,FALSE
1481963,1,0.4519157486638624,Involuntary & Inpatient Treatment,FALSE
1482563,16,4.405901813916125e-4,Insurance & Medicaid Coverage,FALSE
1483160,2,1.584590188183589e-4,Drug Crime & Penalties,FALSE
1483283,4,0.9999095376222176,General Regulatory Procedures,FALSE
1483400,11,6.375738041298984e-5,Policy Equity & Conditions,FALSE
1483487,8,7.961847387807565e-5,Healthcare Facilities & Licensing,FALSE
1483819,18,0.44484823539355794,Education & Community,FALSE
1484523,8,7.008694857990926e-5,Healthcare Facilities & Licensing,FALSE
1484902,9,0.3668430046079024,Advisory Bodies & Task Forces,FALSE
1485733,10,2.623892122749789e-4,Workforce Licensing,FALSE
1485734,3,3.180095571774777e-4,Maternal & Prenatal Health,FALSE
1485744,9,0.1996902033204037,Advisory Bodies & Task Forces,FALSE
1485806,12,0.48540253419731777,Budget & Fiscal Provisions,FALSE
1486057,12,0.24347740067219545,Budget & Fiscal Provisions,FALSE
1486063,15,0.8178337255991526,Corporate & Regulatory,FALSE
1486537,16,0.7192472284096839,Insurance & Medicaid Coverage,FALSE
1486673,18,0.5150454866317979,Education & Community,FALSE
1486700,1,0.5994277836282169,Involuntary & Inpatient Treatment,FALSE
1486857,18,0.28336125917903693,Education & Community,FALSE
1486878,11,1.8256290340576376e-4,Policy Equity & Conditions,FALSE
1486916,19,0.26378635552399027,Criminal Justice,FALSE
1486973,10,0.05221802664037039,Workforce Licensing,FALSE
1486976,10,2.682539644849445e-4,Workforce Licensing,FALSE
1486998,18,3.266652257775611e-4,Education & Community,FALSE
1487154,10,0.17110224092588552,Workforce Licensing,FALSE
1487262,15,0.9347081400710564,Corporate & Regulatory,FALSE
1487728,12,0.5008093283517865,Budget & Fiscal Provisions,FALSE
1488354,18,2.319614147428724e-4,Education & Community,FALSE
1490025,4,0.1292069283518343,General Regulatory Procedures,FALSE
1490266,9,2.254260672404418e-4,Advisory Bodies & Task Forces,FALSE
1491168,15,7.883400406545596e-5,Corporate & Regulatory,FALSE
1491530,8,7.857593811481936e-5,Healthcare Facilities & Licensing,FALSE
1491846,12,0.6433366273600587,Budget & Fiscal Provisions,FALSE
1492372,19,0.2237477698657268,Criminal Justice,FALSE
1492412,19,0.597892127620624,Criminal Justice,FALSE
1492509,3,2.743868807404415e-4,Maternal & Prenatal Health,FALSE
1492551,9,0.16958376424974583,Advisory Bodies & Task Forces,FALSE
1492827,9,4.951185930887116e-4,Advisory Bodies & Task Forces,FALSE
1492832,19,0.07740960992306088,Criminal Justice,FALSE
1493251,18,0.10804811351143702,Education & Community,FALSE
1493406,1,2.982525187931941e-4,Involuntary & Inpatient Treatment,FALSE
1493501,16,0.4401009920761084,Insurance & Medicaid Coverage,FALSE
1495396,1,0.1897146690128533,Involuntary & Inpatient Treatment,FALSE
1499073,18,0.2876088173921552,Education & Community,FALSE
1499197,9,2.9459208345771235e-4,Advisory Bodies & Task Forces,FALSE
1501301,18,0.4024262949151196,Education & Community,FALSE
1501473,11,1.5845901881842095e-4,Policy Equity & Conditions,FALSE
1502246,8,0.34049281190267555,Healthcare Facilities & Licensing,FALSE
1502494,18,0.17007564815668644,Education & Community,FALSE
1502955,19,0.42224634712330256,Criminal Justice,FALSE
1503019,15,0.8205183598215988,Corporate & Regulatory,FALSE
1503045,19,0.08795056637015798,Criminal Justice,FALSE
1503394,19,0.46689988457303666,Criminal Justice,FALSE
1503448,12,0.44501216150415007,Budget & Fiscal Provisions,FALSE
1503457,9,0.47021621624472665,Advisory Bodies & Task Forces,FALSE
1503669,19,0.2173673588319653,Criminal Justice,FALSE
1503781,18,0.288470202016031,Education & Community,FALSE
1504543,10,0.17633359990247283,Workforce Licensing,FALSE
1504843,2,1.584590188183998e-4,Drug Crime & Penalties,FALSE
1504870,9,0.41551511940865343,Advisory Bodies & Task Forces,FALSE
1504954,9,0.13291441035196394,Advisory Bodies & Task Forces,FALSE
1504982,9,0.26003569990491193,Advisory Bodies & Task Forces,FALSE
1505000,11,0.7546462823188523,Policy Equity & Conditions,FALSE
1505059,18,0.22887185075255115,Education & Community,FALSE
1505097,9,0.5943684215266479,Advisory Bodies & Task Forces,FALSE
1505588,15,0.9999402703863964,Corporate & Regulatory,FALSE
1505834,9,0.6618759253780205,Advisory Bodies & Task Forces,FALSE
1506449,9,0.3237584870203618,Advisory Bodies & Task Forces,FALSE
1506539,9,0.6694278285343556,Advisory Bodies & Task Forces,FALSE
1506849,10,0.07418926676646341,Workforce Licensing,FALSE
1506878,4,1.6499430662938558e-4,General Regulatory Procedures,FALSE
1507073,16,0.1995307968624324,Insurance & Medicaid Coverage,FALSE
1507074,16,0.45055565165572936,Insurance & Medicaid Coverage,FALSE
1507131,10,0.19219226284197208,Workforce Licensing,FALSE
1507147,1,3.7226051031719087e-4,Involuntary & Inpatient Treatment,FALSE
1508110,4,0.737298585441839,General Regulatory Procedures,FALSE
1508257,12,5.786727034679187e-4,Budget & Fiscal Provisions,FALSE
1508670,18,0.07638883642911436,Education & Community,FALSE
1509022,12,0.30423501222858085,Budget & Fiscal Provisions,FALSE
1509024,9,0.46228499956079055,Advisory Bodies & Task Forces,FALSE
1509070,18,3.9042544691367e-4,Education & Community,FALSE
1509294,16,2.153154675620624e-4,Insurance & Medicaid Coverage,FALSE
1509368,9,0.10476598691922026,Advisory Bodies & Task Forces,FALSE
1509972,12,1.4593490404891352e-4,Budget & Fiscal Provisions,FALSE
1510021,18,5.929679538701563e-4,Education & Community,FALSE
1510438,9,0.3347299106424517,Advisory Bodies & Task Forces,FALSE
1510574,18,0.2836741352352504,Education & Community,FALSE
1510919,10,0.4525003747553855,Workforce Licensing,FALSE
1510942,16,0.3746491576020465,Insurance & Medicaid Coverage,FALSE
1511111,1,0.2674375819846158,Involuntary & Inpatient Treatment,FALSE
1511139,18,0.12611672671893284,Education & Community,FALSE
1511431,9,4.951185930887078e-4,Advisory Bodies & Task Forces,FALSE
1511441,12,0.5595523825215141,Budget & Fiscal Provisions,FALSE
1511442,18,0.892490855622691,Education & Community,FALSE
1512033,11,0.7396617386257038,Policy Equity & Conditions,FALSE
1512155,13,2.627685457221076e-5,Licensing & Privacy Records,FALSE
1512455,12,0.7604938764805651,Budget & Fiscal Provisions,FALSE
1512902,10,2.6305651754220187e-5,Workforce Licensing,FALSE
1513092,9,0.2757077116108935,Advisory Bodies & Task Forces,FALSE
1513661,9,0.33919379856653453,Advisory Bodies & Task Forces,FALSE
1513966,10,0.08464721445201241,Workforce Licensing,FALSE
1514092,18,0.27488194586283454,Education & Community,FALSE
1514337,9,0.694266943710584,Advisory Bodies & Task Forces,FALSE
1514509,19,0.14457543802557313,Criminal Justice,FALSE
1514621,9,0.5206259300644527,Advisory Bodies & Task Forces,FALSE
1515607,18,0.17296662705940277,Education & Community,FALSE
1515702,8,0.34278806648524757,Healthcare Facilities & Licensing,FALSE
1515731,18,0.3991545434011591,Education & Community,FALSE
1516083,12,0.1344112643116296,Budget & Fiscal Provisions,FALSE
1516537,12,1.975911221848246e-4,Budget & Fiscal Provisions,FALSE
1516955,15,0.7847695123524022,Corporate & Regulatory,FALSE
1517246,10,0.1629096233751453,Workforce Licensing,FALSE
1518018,9,0.3936845030833665,Advisory Bodies & Task Forces,FALSE
1518187,18,0.22749060135297008,Education & Community,FALSE
1518498,8,1.0645456665383206e-4,Healthcare Facilities & Licensing,FALSE
1518689,10,0.448230480635829,Workforce Licensing,FALSE
1518716,4,0.10829761058143712,General Regulatory Procedures,FALSE
1519495,10,1.9923115381847935e-4,Workforce Licensing,FALSE
1520249,9,0.5734859546933713,Advisory Bodies & Task Forces,FALSE
1520707,10,0.4467565858689741,Workforce Licensing,FALSE
1520913,11,1.4593490404890157e-4,Policy Equity & Conditions,FALSE
1522227,11,1.5951204212761346e-4,Policy Equity & Conditions,FALSE
1522245,16,0.431181242542741,Insurance & Medicaid Coverage,FALSE
1522387,9,0.574912166675194,Advisory Bodies & Task Forces,FALSE
1522420,18,0.1928994537346,Education & Community,FALSE
1522436,13,0.9996421566044634,Licensing & Privacy Records,FALSE
1522463,16,0.1204138024694679,Insurance & Medicaid Coverage,FALSE
1522469,16,3.222792841954146e-4,Insurance & Medicaid Coverage,FALSE
1523011,1,0.49211612315002806,Involuntary & Inpatient Treatment,FALSE
1523130,13,0.9996421566044632,Licensing & Privacy Records,FALSE
1523657,18,0.10333552816533688,Education & Community,FALSE
1523822,15,0.5833707420263424,Corporate & Regulatory,FALSE
1524023,9,0.5314717468281268,Advisory Bodies & Task Forces,FALSE
1524039,18,4.0107238635403925e-5,Education & Community,FALSE
1524347,16,0.3588147177610184,Insurance & Medicaid Coverage,FALSE
1524365,16,0.6392689610430675,Insurance & Medicaid Coverage,FALSE
1524495,13,0.999634996758444,Licensing & Privacy Records,FALSE
1524762,16,0.2815546398585071,Insurance & Medicaid Coverage,FALSE
1524877,18,6.961524301457537e-4,Education & Community,FALSE
1524900,18,6.961524301457418e-4,Education & Community,FALSE
1525160,11,6.237874399034237e-4,Policy Equity & Conditions,FALSE
1525246,9,0.3829517892885882,Advisory Bodies & Task Forces,FALSE
1525375,10,0.7326757559113416,Workforce Licensing,FALSE
1525935,18,7.875108139867295e-4,Education & Community,FALSE
1526122,9,0.58673134502532,Advisory Bodies & Task Forces,FALSE
1526153,18,0.8156174789572315,Education & Community,FALSE
1526460,15,9.544845090569136e-5,Corporate & Regulatory,FALSE
1526654,16,0.999173017663402,Insurance & Medicaid Coverage,FALSE
1526691,10,9.250569073864472e-5,Workforce Licensing,FALSE
1526724,13,7.624946411326303e-4,Licensing & Privacy Records,FALSE
1526730,11,6.579862492781464e-4,Policy Equity & Conditions,FALSE
1526744,10,0.5694991941685157,Workforce Licensing,FALSE
1526765,16,6.765314858775617e-4,Insurance & Medicaid Coverage,FALSE
1526910,10,0.6186940543030166,Workforce Licensing,FALSE
1526979,10,6.765314858775626e-4,Workforce Licensing,FALSE
1527008,16,0.12225087977425968,Insurance & Medicaid Coverage,FALSE
1527009,9,0.21935963237066705,Advisory Bodies & Task Forces,FALSE
1527023,18,3.741875095131432e-5,Education & Community,FALSE
1527079,10,0.2135967057128618,Workforce Licensing,FALSE
1527116,10,0.4662766353185484,Workforce Licensing,FALSE
1527137,16,0.04333805481952945,Insurance & Medicaid Coverage,FALSE
1527164,16,0.2536924410534205,Insurance & Medicaid Coverage,FALSE
1527172,9,0.2445765021217368,Advisory Bodies & Task Forces,FALSE
1527219,13,0.9971222609777975,Licensing & Privacy Records,FALSE
1527508,9,0.6136404472713175,Advisory Bodies & Task Forces,FALSE
1527526,18,6.765314858775701e-4,Education & Community,FALSE
1527623,18,6.961524301457674e-4,Education & Community,FALSE
1527691,19,0.16538420266597031,Criminal Justice,FALSE
1527695,9,0.47974123079031017,Advisory Bodies & Task Forces,FALSE
1527698,9,0.7235320715562743,Advisory Bodies & Task Forces,FALSE
1527750,9,0.2149309420996825,Advisory Bodies & Task Forces,FALSE
1527759,4,0.8907107734962908,General Regulatory Procedures,FALSE
1527933,16,0.1127229657843734,Insurance & Medicaid Coverage,FALSE
1527988,1,0.7107312544769847,Involuntary & Inpatient Treatment,FALSE
1528001,16,0.25911342409608806,Insurance & Medicaid Coverage,FALSE
1528246,1,1.992311538184935e-4,Involuntary & Inpatient Treatment,FALSE
1528399,4,0.26748879071083703,General Regulatory Procedures,FALSE
1528408,18,0.3199941779361226,Education & Community,FALSE
1528670,16,0.08463579446547333,Insurance & Medicaid Coverage,FALSE
1528725,19,0.39697835946078414,Criminal Justice,FALSE
1528729,11,0.8791429735623277,Policy Equity & Conditions,FALSE
1532028,13,2.00898638259391e-4,Licensing & Privacy Records,FALSE
1532761,2,7.390188698021839e-4,Drug Crime & Penalties,FALSE
1533039,18,0.32191326435234907,Education & Community,FALSE
1533076,10,0.22716155835881863,Workforce Licensing,FALSE
1533079,16,0.08181242850188308,Insurance & Medicaid Coverage,FALSE
1533180,11,7.390188698021966e-4,Policy Equity & Conditions,FALSE
1533352,18,7.169454714639596e-4,Education & Community,FALSE
1533750,11,0.9992901503129844,Policy Equity & Conditions,FALSE
1533777,18,6.579862492781742e-4,Education & Community,FALSE
1533815,19,0.5984977432191998,Criminal Justice,FALSE
1533896,12,6.237874399034189e-4,Budget & Fiscal Provisions,FALSE
1533926,11,6.579862492781357e-4,Policy Equity & Conditions,FALSE
1533954,15,7.169454714639483e-4,Corporate & Regulatory,FALSE
1534036,3,3.665754137124875e-4,Maternal & Prenatal Health,FALSE
1534037,19,0.1572154157350165,Criminal Justice,FALSE
1534047,15,7.169454714639574e-4,Corporate & Regulatory,FALSE
1534060,13,0.07661071973936084,Licensing & Privacy Records,FALSE
1534108,3,3.266652257775e-4,Maternal & Prenatal Health,FALSE
1534194,18,6.76531485877566e-4,Education & Community,FALSE
1534476,13,7.169454714639475e-4,Licensing & Privacy Records,FALSE
1534483,11,6.961524301457366e-4,Policy Equity & Conditions,FALSE
1534620,16,7.16945471463948e-4,Insurance & Medicaid Coverage,FALSE
1534640,18,6.404306179680532e-4,Education & Community,FALSE
1534656,8,6.579862492781355e-4,Healthcare Facilities & Licensing,FALSE
1534684,10,2.623892122749102e-4,Workforce Licensing,FALSE
1534694,11,0.8760683770266456,Policy Equity & Conditions,FALSE
1534711,8,6.765314858775628e-4,Healthcare Facilities & Licensing,FALSE
1534770,10,7.16945471463955e-4,Workforce Licensing,FALSE
1534781,15,6.765314858775638e-4,Corporate & Regulatory,FALSE
1534787,12,0.24818572001201403,Budget & Fiscal Provisions,FALSE
1534848,9,0.44600089315504066,Advisory Bodies & Task Forces,FALSE
1534894,11,6.579862492781431e-4,Policy Equity & Conditions,FALSE
1534900,18,7.390188698021944e-4,Education & Community,FALSE
1534988,19,0.3242184776867816,Criminal Justice,FALSE
1534993,16,0.48344690769879217,Insurance & Medicaid Coverage,FALSE
1535024,13,7.169454714639613e-4,Licensing & Privacy Records,FALSE
1535034,11,6.579862492781414e-4,Policy Equity & Conditions,FALSE
1535057,16,7.390188698021893e-4,Insurance & Medicaid Coverage,FALSE
1535059,8,6.579862492781407e-4,Healthcare Facilities & Licensing,FALSE
1535088,12,0.2834648201412147,Budget & Fiscal Provisions,FALSE
1535127,18,7.875108139867159e-4,Education & Community,FALSE
1535167,4,6.961524301457401e-4,General Regulatory Procedures,FALSE
1535173,16,0.17437429576185515,Insurance & Medicaid Coverage,FALSE
1535184,18,2.712857655627393e-4,Education & Community,FALSE
1535202,19,6.100279242731882e-5,Criminal Justice,FALSE
1535285,16,3.3117219212474777e-4,Insurance & Medicaid Coverage,FALSE
1535307,3,1.8396206656290097e-4,Maternal & Prenatal Health,FALSE
1535318,15,1.2406126988776778e-4,Corporate & Regulatory,FALSE
1535336,18,0.45532286293460017,Education & Community,FALSE
1535339,18,3.970913877266895e-5,Education & Community,FALSE
1535365,8,6.765314858775606e-4,Healthcare Facilities & Licensing,FALSE
1535455,1,0.24820077308539443,Involuntary & Inpatient Treatment,FALSE
1535457,11,6.579862492781309e-4,Policy Equity & Conditions,FALSE
1535604,18,0.2428458192943859,Education & Community,FALSE
1536021,11,6.579862492781388e-4,Policy Equity & Conditions,FALSE
1536458,10,0.05914324748063902,Workforce Licensing,FALSE
1536498,11,7.624946411326262e-4,Policy Equity & Conditions,FALSE
1536560,18,3.3117219212475135e-4,Education & Community,FALSE
1536562,8,7.169454714639526e-4,Healthcare Facilities & Licensing,FALSE
1536643,13,5.786727034679565e-4,Licensing & Privacy Records,FALSE
1536755,3,2.1924888616820564e-4,Maternal & Prenatal Health,FALSE
1536777,12,0.2880373597872483,Budget & Fiscal Provisions,FALSE
1536781,11,1.992311538184663e-4,Policy Equity & Conditions,FALSE
1537012,16,6.237874399034265e-4,Insurance & Medicaid Coverage,FALSE
1537277,18,0.2840195122976641,Education & Community,FALSE
1537323,12,1.273523677590228e-4,Budget & Fiscal Provisions,FALSE
1537382,18,2.808067839590352e-4,Education & Community,FALSE
1537396,3,1.8977996561906664e-4,Maternal & Prenatal Health,FALSE
1537573,18,0.34814102930372126,Education & Community,FALSE
1537618,18,6.579862492781685e-4,Education & Community,FALSE
1537675,15,0.9916287865535596,Corporate & Regulatory,FALSE
1537684,4,7.875108139867203e-4,General Regulatory Procedures,FALSE
1537775,16,0.999180448139214,Insurance & Medicaid Coverage,FALSE
1537845,1,0.2469147991416857,Involuntary & Inpatient Treatment,FALSE
1537880,19,0.20627002341488107,Criminal Justice,FALSE
1538104,2,1.9923115381844755e-4,Drug Crime & Penalties,FALSE
1538221,18,0.7915454328902233,Education & Community,FALSE
1538273,19,0.6054380662165161,Criminal Justice,FALSE
1538286,18,1.9923115381852605e-4,Education & Community,FALSE
1538316,18,0.8188009123502226,Education & Community,FALSE
1541183,10,5.091070553817973e-5,Workforce Licensing,FALSE
1541376,18,6.765314858775619e-4,Education & Community,FALSE
1541719,13,0.9996123484897976,Licensing & Privacy Records,FALSE
1541737,13,0.9348090965376528,Licensing & Privacy Records,FALSE
1542099,8,7.169454714639539e-4,Healthcare Facilities & Licensing,FALSE
1542113,18,6.76531485877573e-4,Education & Community,FALSE
1542166,9,0.5136919886356448,Advisory Bodies & Task Forces,FALSE
1542395,18,0.20184201497091897,Education & Community,FALSE
1542492,15,0.27584811903098994,Corporate & Regulatory,FALSE
1542516,1,0.5901082557054151,Involuntary & Inpatient Treatment,FALSE
1543704,13,0.9996178702206172,Licensing & Privacy Records,FALSE
1543710,13,0.9970090236583338,Licensing & Privacy Records,FALSE
1543773,4,7.390188698021971e-4,General Regulatory Procedures,FALSE
1543992,1,0.6544155800541734,Involuntary & Inpatient Treatment,FALSE
1544047,9,0.6978055132483943,Advisory Bodies & Task Forces,FALSE
1544288,13,7.16945471463957e-4,Licensing & Privacy Records,FALSE
1545048,10,2.1441545576271836e-5,Workforce Licensing,FALSE
1545278,2,1.514599485370313e-4,Drug Crime & Penalties,FALSE
1545364,11,0.18110810224607393,Policy Equity & Conditions,FALSE
1545674,18,0.7291660012764316,Education & Community,FALSE
1545741,18,0.3517245418985815,Education & Community,FALSE
1545742,18,0.12821220723662813,Education & Community,FALSE
1545789,16,0.6066738900772416,Insurance & Medicaid Coverage,FALSE
1545871,1,6.243076016363942e-5,Involuntary & Inpatient Treatment,FALSE
1546155,10,2.0259427063223912e-4,Workforce Licensing,FALSE
1546165,9,0.0885966403557258,Advisory Bodies & Task Forces,FALSE
1546318,10,6.404306179681257e-4,Workforce Licensing,FALSE
1546338,18,0.5907336633639093,Education & Community,FALSE
1546569,4,0.4803953269752275,General Regulatory Procedures,FALSE
