bill_id,entity,entity_type,n
1796506,florida,GPE,2
1796506,florida_state_psychiatric_hospital,ORG,1
1796506,state_psychiatric_hospital,ORG,1
1796506,"the_""_florida_state_28_psychiatric_hospital_and_enhanced_admittance_programs_act",ORG,1
1796506,the_77_department_of_children_and_families,ORG,1
1796506,the_department_of_children_and_families,ORG,1
1796506,the_department_of_health,ORG,2
1796506,the_florida_state_psychiatric_71_hospital,ORG,1
1796506,the_florida_state_psychiatric_hospital,ORG,5
1796506,the_legislature_of_the_state_of_florida,ORG,1
1796783,criminogenic,ORG,2
1796783,fair,ORG,2
1796783,house,ORG,1
1796783,rcw_71.09.096(4)(a,ORG,2
1796783,the_legislature_of_the_state_of,ORG,1
1796783,washington,GPE,6
1796945,104,ORG,1
1796945,8)_“_mental,ORG,1
1796945,945.44_placement,ORG,1
1796945,945.485_management,ORG,1
1796945,court,ORG,1
1796945,department_of_corrections,ORG,1
1796945,express,ORG,1
1796945,f.s.,GPE,13
1796945,f.s.,ORG,1
1796945,families,ORG,1
1796945,florida,GPE,11
1796945,health_287_services,ORG,1
1796945,health_services,ORG,1
1796945,liability.—a,ORG,1
1796945,mental_health_216_services,ORG,1
1796945,mental_health_services,ORG,1
1796945,offender_review,ORG,1
1796945,offender_review_27,ORG,1
1796945,s._362_945.44,ORG,1
1796945,s._490.003(3)(b,ORG,1
1796945,s._582_945.43,ORG,1
1796945,s._646_945.44_.,ORG,1
1796945,s._735_765.101,ORG,1
1796945,s._765.101,ORG,1
1796945,s._765.401,ORG,1
1796945,s._894_765.401(1)(a)-(g,ORG,1
1796945,s._945.485,ORG,1
1796945,the_548_department_of_children_and_families,ORG,1
1796945,the_department_of_44_corrections,ORG,1
1796945,the_department_of_494_children_and_families,ORG,1
1796945,the_department_of_children,ORG,2
1796945,the_department_of_children_525,ORG,1
1796945,the_department_of_children_and_families,ORG,2
1796945,the_department_of_corrections,ORG,4
1796945,the_florida_719_medical_consent_law,ORG,1
1796945,the_florida_commission,ORG,2
1796945,the_florida_medical_consent_law,ORG,1
1796945,the_forensic_client_services,ORG,1
1796945,the_incapacitated_inmate,ORG,1
1796945,the_incapacitated_inmate_’s,ORG,1
1796945,the_legislature_817,ORG,1
1796945,the_legislature_of_the_state_of_florida,ORG,1
1796945,the_mental_725_health_program_office_of,ORG,1
1796945,the_mental_health_program_office_of,ORG,1
1796964,develop,ORG,1
1796964,drug,ORG,1
1796964,drug_enforcement_administration,ORG,1
1796964,drug_enforcement_administration_21,ORG,1
1796964,f.s.,GPE,2
1796964,florida,GPE,4
1796964,provincial_psychology_boards,ORG,1
1796964,s._490.007,ORG,1
1796964,the_28_board_of_psychology,ORG,1
1796964,the_american_psychological_association_’s,ORG,1
1796964,the_association_of_87_state,ORG,1
1796964,the_board_of_medicine,ORG,1
1796964,the_board_of_pharmacy,ORG,1
1796964,the_board_of_psychology,ORG,1
1796964,the_legislature_of_the_state_of_florida,ORG,1
1796964,the_psychopharmacology_86_examination_for_psychologists,ORG,1
1796964,the_united_states_department_of_defense,GPE,1
1797041,lbd05477_-_01_-_3_s._7969,ORG,1
1797041,new_york,GPE,3
1797041,the_committee_on_mental_health_an_act,ORG,1
1797085,core_set_of_adult_health_care_quality,ORG,1
1797085,core_set_of_children_’s,ORG,1
1797085,f.s.,GPE,1
1797085,florida,GPE,5
1797085,healthcare_effectiveness_data,ORG,1
1797085,medicaid,ORG,5
1797085,social_security_administration,ORG,1
1797085,the_117_national_committee_for_quality_assurance,ORG,1
1797085,the_agency_for_health_7_care_administration,ORG,1
1797085,the_agency_for_health_care_administration,ORG,2
1797085,the_department_of_children_and_families,ORG,1
1797085,the_joint_commission,ORG,1
1797085,the_legislature_of_the_state_of_florida,ORG,1
1797098,new_york,GPE,1
1797098,the_committee_on_mental_health_an_act,ORG,1
1797181,f.s.,GPE,2
1797181,f.s.,ORG,1
1797181,florida,GPE,4
1797181,psap,ORG,1
1797181,s._394.462,ORG,1
1797181,the_department_of_highway_safety_and_motor_70_vehicles,ORG,1
1797181,the_department_of_highway_safety_and_motor_97_vehicles,ORG,1
1797181,the_department_of_law_69_enforcement,ORG,1
1797181,the_department_of_law_96_enforcement,ORG,1
1797181,the_legislature_of_the_state_of_florida,ORG,1
1797184,new_york,GPE,1
1797184,the_committee_on_mental_health_an_act,ORG,1
1797223,f.s.,GPE,1
1797223,florida,GPE,2
1797223,specialized,ORG,1
1797223,the_department_of_children_and_families,ORG,1
1797223,the_legislature_of_the_state_of_florida,ORG,1
1797230,f.s.,GPE,2
1797230,florida,GPE,2
1797230,florida_statutes,GPE,1
1797230,medicaid,ORG,1
1797230,s._63_394.4573(1,ORG,1
1797230,the_department_of_education,ORG,1
1797230,the_legislature_of_the_state_of_florida,ORG,1
1797241,f.s.,GPE,1
1797241,florida,GPE,2
1797241,mental_health_and_substance_use_disorder_awareness_27_and,ORG,1
1797241,the_department_of_children_and_families,ORG,1
1797241,the_legislature_of_the_state_of_florida,ORG,1
1797241,the_mental_health_and_substance_use_3_disorder_awareness_and_assistance_training_program,ORG,1
1797241,the_mental_health_and_substance_use_disorder_awareness,ORG,1
1797318,new_york,GPE,2
1797318,s._7274,ORG,1
1797318,s._7274_5,ORG,1
1797318,s._7274_6_and_a._793,ORG,1
1797318,the_committee_on_mental_health_an_act,ORG,1
1797382,f.s.,GPE,1
1797382,florida,GPE,1
1797382,medicaid,ORG,7
1797382,medicare,ORG,1
1797382,the_legislature_of_the_state_of_florida,ORG,1
1797493,a._pheffer_amato,ORG,1
1797493,medicaid,ORG,1
1797493,medicare,ORG,1
1797493,new_york,GPE,4
1797493,"the_""_new_york_state_adult_cystic_fibrosis_11_assistance_program",ORG,1
1797493,the_committee_on_health_an_act,ORG,1
1797568,4_families,ORG,1
1797568,f.s.,ORG,1
1797568,florida,GPE,1
1797568,the_department_of_children,ORG,1
1797568,the_legislature_of_the_state_of_florida,ORG,1
1797676,amends_the_mental_health_early_action,ORG,1
1797676,hb4358_lrb103_35974_rjt,ORG,1
1797676,lrb103_35974_rjt_66061,ORG,1
1797676,the_mental_health_early_action,ORG,1
1797726,48.43.537,GPE,1
1797726,health_care_facilities,ORG,1
1797726,health_care_service,ORG,1
1797726,house,ORG,1
1797726,medicaid,ORG,1
1797726,medicare,ORG,3
1797726,p.l.,GPE,5
1797726,rcw_41.05.017_and,ORG,1
1797726,rcw_70.175.020,ORG,1
1797726,the_department_of_health,ORG,3
1797726,the_health_care_service,ORG,1
1797726,the_health_care_services,ORG,1
1797726,the_legislature_of_the_state_of,ORG,1
1797726,the_nonprofit_professional_association,ORG,1
1797726,the_united_states,GPE,1
1797726,the_veterans_affairs_administration,ORG,1
1797726,united_states,GPE,1
1797726,washington,GPE,4
1798263,amends_the_school_code,ORG,1
1798263,lrb103_32593_rjt_62208,ORG,2
1798263,the_board_of_higher_education_act,ORG,2
1798413,digest_ab_1788,ORG,1
1798413,division_5,ORG,2
1798413,mental_health_multidisciplinary_personnel_team,ORG,1
1798413,the_state_department_of_social_services,ORG,2
1798413,the_state_of_california,GPE,1
1798413,the_welfare_and_institutions_code,ORG,2
1798423,california,GPE,1
1798423,no_local_program,ORG,1
1798423,the_state_of_california,GPE,1
1798423,the_united_states,GPE,1
1798483,f.s.,GPE,1
1798483,f_l_o_r_i_d_a_h,ORG,1
1798483,florida,GPE,1
1798483,the_department_of_business_and_professional_regulation,ORG,1
1798483,the_legislature_of_the_state_of_florida,ORG,1
1798533,f.s.,GPE,3
1798533,florida,GPE,14
1798533,"s._109_394.47892_,_s._948.01_,_s._948.06_,_s._948.08",ORG,1
1798533,s._394.47892,GPE,1
1798533,s._57_948.08,ORG,1
1798533,"s._948.01_,_s._106_948.06",ORG,1
1798533,"s._948.01_,_s._948.06",ORG,1
1798533,s._948.08,ORG,1
1798533,s._948.08_.,ORG,1
1798533,the_legislature_of_the_state_of_florida,ORG,1
1798715,medicaid,ORG,1
1798715,medicare,ORG,1
1798715,new_york,GPE,4
1798715,"the_""_new_york_state_adult_cystic_fibrosis_11_assistance_program",ORG,1
1798715,the_committee_on_rules_an_act,ORG,1
1798914,new_york,GPE,2
1798914,s._7274,ORG,1
1798914,s._7274_5,ORG,1
1798914,s._7274_6_and_a._793,ORG,1
1798914,the_committee_on_rules_an_act,ORG,1
1799002,f.s.,GPE,1
1799002,f_l_o_r_i_d_a_h,ORG,1
1799002,the_department_of_children_and_families,ORG,1
1799002,the_legislature_of_the_state_of_florida,ORG,1
1799077,1069,ORG,1
1799077,dade,GPE,1
1799077,exa_mination,ORG,1
1799077,f.s.,GPE,6
1799077,florida,GPE,8
1799077,hillsborough,GPE,1
1799077,iep,ORG,2
1799077,iep_548,ORG,1
1799077,medicaid,ORG,2
1799077,medicare,ORG,2
1799077,miami,GPE,1
1799077,office_of_safe_schools.—there,ORG,1
1799077,privacy.—a,ORG,1
1799077,s._1003.01_(,ORG,1
1799077,s._394.455_788,ORG,1
1799077,s._394.462,ORG,3
1799077,s._394.462_961,ORG,1
1799077,s._394.463,ORG,1
1799077,s._394.46_3,ORG,1
1799077,s._769_409.986(2)(e,GPE,1
1799077,s._773_409.986(2)(e,GPE,1
1799077,s._975_119.0712(2)(d,ORG,1
1799077,telehealth,ORG,1
1799077,the_777_department_of_education_the_office_of_safe_schools,ORG,1
1799077,the_commissioner_of_education,ORG,1
1799077,the_department_21_of_children_and_families,ORG,1
1799077,the_department_of_569_education,ORG,1
1799077,the_department_of_children,ORG,1
1799077,the_department_of_children_and_families,ORG,4
1799077,the_department_of_education,ORG,1
1799077,the_department_of_highway_safety_and_motor_972_vehicles,ORG,1
1799077,the_department_of_highway_safety_and_motor_999_vehicles,ORG,1
1799077,the_department_of_law_971_enforcement,ORG,1
1799077,the_department_of_law_998_enforcement,ORG,1
1799077,the_legislature_of_the_state_of_florida,ORG,1
1799077,the_national_institute_of_583_standards_and_technology_cybersecurity_framework_version,ORG,1
1799077,the_office_of_quality,ORG,1
1799077,the_office_of_safe_131_schools,ORG,1
1799077,the_united_states_constitution,GPE,1
1799101,104,ORG,1
1799101,f.s.,GPE,1
1799101,florida,GPE,4
1799101,house,ORG,1
1799101,housing.—the_office_of_program_policy_analysis_and_government,ORG,1
1799101,the_43_department_of_corrections,ORG,1
1799101,the_department_of_corrections,ORG,1
1799101,the_department_of_corrections_’,ORG,1
1799101,the_legislature_of_the_state_of_florida,ORG,1
1799101,the_office_of_program_policy_analysis,ORG,2
1799101,the_office_of_program_policy_analysis_and_government,ORG,1
1799101,u_nits,ORG,1
1799135,florida,GPE,2
1799135,medicaid,ORG,3
1799135,s._394.4573(2)(e,ORG,1
1799135,the_agency_for_health_care_12_administration,ORG,1
1799135,the_agency_for_health_care_29_administration,ORG,1
1799135,the_agency_for_health_care_administration,ORG,1
1799135,the_legislature_of_the_state_of_florida,ORG,1
1799145,f.s.,GPE,1
1799145,f_l_o_r_i_d_a_h,ORG,1
1799145,florida,GPE,1
1799145,specialized,ORG,1
1799145,the_department_of_children_and_families,ORG,1
1799145,the_legislature_of_the_state_of_florida,ORG,1
1799154,f.s.,GPE,3
1799154,florida,GPE,4
1799154,house,ORG,1
1799154,mental_health_services_administration,ORG,1
1799154,s._207_397.311(26)(a)3,ORG,1
1799154,substance_abuse,ORG,1
1799154,substance_use_disorder_housing_advisory_council,ORG,1
1799154,the_agency_for_health_care_57_administration,ORG,1
1799154,the_agency_for_health_care_administration,ORG,1
1799154,the_department_of_corrections,ORG,1
1799154,the_department_of_juvenile_justice,ORG,1
1799154,the_executive_office,ORG,1
1799154,the_florida_association_of_recovery_59_residences,ORG,1
1799154,the_legislature_of_the_state_of_florida,ORG,1
1799154,the_palm_beach_county_state,ORG,1
1799154,the_substance_use_disorder_housing_advisory_council,ORG,1
1799154,the_university_of_south_7_florida_college_of_public_health,ORG,1
1799154,the_university_of_south_florida_college_of_public_71_health,ORG,1
1799154,u.s.c.,ORG,1
1799161,children_’s_medical_services,ORG,1
1799161,division_of_community_health_896_promotion_and_office_of_minority_health_and_health_equity,ORG,1
1799161,duval_county,GPE,2
1799161,environmental_health_specialist,ORG,1
1799161,f.s.,GPE,8
1799161,florida,GPE,15
1799161,genetics,ORG,1
1799161,health_and_human_784_services,ORG,1
1799161,health_and_human_services,ORG,1
1799161,integrated_data_access,ORG,1
1799161,interior,ORG,1
1799161,medicaid,ORG,5
1799161,medicare,ORG,1
1799161,ne_w_diagnostics,ORG,1
1799161,newborn_416_screening_advisory_council,ORG,1
1799161,nonhospital,ORG,1
1799161,office_of_370_vital_statistics,ORG,1
1799161,orange_county,GPE,2
1799161,r.s.,ORG,1
1799161,s._20.03,GPE,1
1799161,s._381.99,ORG,1
1799161,s._383.011,ORG,1
1799161,s._383.14(3)(h,ORG,3
1799161,telehealth,ORG,1
1799161,the_218_department_of_environmental_protection,ORG,1
1799161,the_alaska_native_claims_settlement_act,ORG,1
1799161,the_children_’s_medical_655_services_early_intervention_program,ORG,1
1799161,the_children_’s_medical_services,ORG,1
1799161,the_department_671_of_health,ORG,1
1799161,the_department_of_education,ORG,2
1799161,the_department_of_environmental_8_protection,ORG,1
1799161,the_department_of_health,ORG,9
1799161,the_department_of_health_329,ORG,1
1799161,the_environmental_health_professionals_105_advisory_board,ORG,1
1799161,the_florida_environmental_health_132_association,ORG,1
1799161,the_general_revenue_fund_315,ORG,1
1799161,the_genetics_and_newborn_screening_396_advisory_council,ORG,1
1799161,the_health_resources_and_services_767_administration,ORG,1
1799161,the_legislature_for_the_closing,ORG,1
1799161,the_legislature_of_the_state_of_florida,ORG,1
1799161,the_medicaid_program_office,ORG,1
1799161,the_national_environmental_131_health_association,ORG,1
1799161,the_office_of_vital_357_statistics,ORG,1
1799161,the_office_of_vital_statistics,ORG,3
1799161,the_rare_disease_advisory_council,ORG,1
1799161,"the_special_supplemental_nutrition_program_for_women_,_infants",ORG,1
1799161,the_state_public_health_393_laboratory,ORG,1
1799161,the_state_public_health_laboratory,ORG,3
1799161,the_united_435_states_food_and_drug_administration,ORG,1
1799161,the_united_588_states_food_and_drug_administration,ORG,1
1799161,the_united_states,GPE,2
1799161,the_united_states_department_of_health,GPE,1
1799161,the_united_states_food_and_624_drug_administration,ORG,1
1799161,the_united_states_food_and_drug_431_administration,ORG,1
1799161,united_states,GPE,1
1799161,united_states_food_and_drug_administration,ORG,1
1799206,4_“_behavioral_health_teaching_hospitals,ORG,1
1799206,8)_the_board_of_governors,ORG,1
1799206,beha_vioral_health,ORG,1
1799206,behavioral_health_workforce_center,ORG,1
1799206,coordinate,ORG,1
1799206,d_evelop,ORG,1
1799206,develop,ORG,1
1799206,education,ORG,1
1799206,f.s.,GPE,3
1799206,f.s.,ORG,1
1799206,fl,GPE,1
1799206,florida,GPE,12
1799206,florida_behavioral_health_professions_scholarships,ORG,1
1799206,florida_center_for_behavioral_health_workforce,ORG,2
1799206,grants_264_program,ORG,1
1799206,grants_progra,ORG,1
1799206,grants_program,ORG,1
1799206,health_professions_scholarship_and_grants_program,ORG,1
1799206,house,ORG,1
1799206,louis_de_la_parte_florida_mental_health_institute,ORG,1
1799206,mental_health_institute,ORG,2
1799206,recognition,ORG,1
1799206,south_florida,GPE,1
1799206,state_university_system,ORG,2
1799206,tampa_general_hospital,ORG,1
1799206,the_257_speaker,ORG,1
1799206,the_286_department_of_children_and_families,ORG,1
1799206,the_agency_for_health_care_62_administration,ORG,1
1799206,the_american_psychological_association,ORG,1
1799206,the_board_30_of_governors,ORG,1
1799206,the_board_of_250_governors,ORG,1
1799206,the_board_of_274_governors,ORG,1
1799206,the_board_of_43_governors,ORG,1
1799206,the_department_of_children_and_families,ORG,1
1799206,the_florida_behavioral_health_professions,ORG,1
1799206,the_florida_behavioral_health_professions_229_scholarship,ORG,1
1799206,the_florida_center_for_behavioral_129_health_workforce,ORG,1
1799206,the_florida_center_for_behavioral_13_health_workforce,ORG,1
1799206,the_legislature_of_the_state_of_florida,ORG,1
1799206,the_louis_de_la_parte_florida_mental_48_health_institute,ORG,1
1799206,the_residency_review_committee_of_the_accreditation_123_council_of_graduate_medical_education,ORG,1
1799206,the_state_board,ORG,1
1799206,the_state_board_of_education,ORG,5
1799206,the_university_of_south_florida,ORG,1
1799263,1069,ORG,1
1799263,1162,ORG,1
1799263,1267,ORG,1
1799263,1288,ORG,1
1799263,1456,ORG,1
1799263,2104,ORG,1
1799263,2111,ORG,1
1799263,42_health_care_administration,ORG,1
1799263,agency,ORG,1
1799263,b)1,ORG,1
1799263,counsel.—within_1_court,ORG,2
1799263,court,ORG,2
1799263,department_of_health,ORG,1
1799263,dian_1403,ORG,1
1799263,f.s.,GPE,43
1799263,f.s.,ORG,1
1799263,fac_e,ORG,1
1799263,florida,GPE,46
1799263,florida_statutes,GPE,3
1799263,involunt_ary_outpatient,ORG,1
1799263,medicaid,ORG,3
1799263,s._1820_775.082,ORG,1
1799263,s._241_397.6798,ORG,1
1799263,s._291_394.467,ORG,1
1799263,s._362_397.6798,ORG,1
1799263,s._393.063,GPE,1
1799263,s._394.455,ORG,3
1799263,s._394.455_s._394.455(49,ORG,1
1799263,s._394.455_s_.,ORG,1
1799263,s._394.4599_.,ORG,1
1799263,s._394.4615,ORG,1
1799263,s._394.4625(1)(a,ORG,1
1799263,s._394.463,ORG,2
1799263,s._394.463(1,ORG,1
1799263,s._394.4655(7)(b)2_.,ORG,1
1799263,s._394.467,ORG,5
1799263,s._394.467(1,ORG,1
1799263,s._394.476,ORG,1
1799263,s._397.6772,GPE,1
1799263,s._397.679,ORG,1
1799263,s._397.6814,ORG,1
1799263,s._397.6818,GPE,1
1799263,s._397.6978,ORG,1
1799263,s._401.445_.,ORG,1
1799263,s._415_397.675,ORG,1
1799263,s._540_394.467,ORG,1
1799263,s._57.081,ORG,1
1799263,s._633_119.0712(2)(d,ORG,1
1799263,s._775.082,ORG,2
1799263,s._782_1006.07(10,ORG,1
1799263,s._818_394.467,ORG,1
1799263,s._861_394.4599,ORG,1
1799263,s._882_394.463(1,ORG,1
1799263,the_20_department_of_children_and_families,ORG,1
1799263,the_agency_for_health_care_792_administration,ORG,1
1799263,the_criminal_county_court,ORG,1
1799263,the_department_of_658_highway_safety_and_motor_vehicles,ORG,1
1799263,the_department_of_children,ORG,1
1799263,the_department_of_health,ORG,1
1799263,the_department_of_highway_safety_and_motor_630_vehicles,ORG,1
1799263,the_department_of_juvenile_justice_2346,ORG,1
1799263,the_department_of_law_629_enforcement,ORG,1
1799263,the_department_of_law_enforcement,ORG,1
1799263,the_legislature_of_the_state_of_florida,ORG,1
1799474,424_s._456.0145,ORG,1
1799474,458.313,ORG,1
1799474,"626_board_of_professional_psychology_,_inc.",ORG,1
1799474,audiology,ORG,2
1799474,ave,ORG,1
1799474,f.s.,GPE,7
1799474,f_l_o_r_i_d_a_h,ORG,1
1799474,florida,GPE,23
1799474,florida_statutes,GPE,1
1799474,hb1381_-_00,ORG,7
1799474,interstate_licensure_112_endorsement_(_mobile,ORG,1
1799474,licensure,ORG,1
1799474,mobile_opportunity,ORG,1
1799474,national,ORG,1
1799474,nursing_home_administration,ORG,1
1799474,recognition,ORG,1
1799474,recognition_of_postsecondary_683_accreditation,ORG,1
1799474,s._456.0145,ORG,6
1799474,s._456.0145_434,ORG,1
1799474,s._464.0095,ORG,1
1799474,s._468.1695,ORG,1
1799474,s._486.104,ORG,1
1799474,s._486.107,ORG,1
1799474,s._735,ORG,1
1799474,"the_""_mobile_114_opportunity",ORG,1
1799474,the_442_national_board_for_respiratory_care,ORG,1
1799474,the_520_american_board_of_opticianry,ORG,1
1799474,the_531_council_on_postsecondary_education,ORG,1
1799474,the_96_department_of_law_enforcement,ORG,1
1799474,the_american_board_of_audiology,ORG,1
1799474,the_american_registry_examination,ORG,2
1799474,the_american_registry_of_408_radiologic_technologists,ORG,1
1799474,the_department_of_business_and_professional_regulation,ORG,1
1799474,the_department_of_health,ORG,3
1799474,the_department_of_law_106_enforcement,ORG,1
1799474,the_department_of_law_enforcement,ORG,1
1799474,the_district_172_of_columbia,ORG,1
1799474,the_district_of_573_columbia,GPE,1
1799474,the_district_of_columbia,GPE,4
1799474,the_federal_bureau_of_investigation,ORG,1
1799474,the_legislature_of_the_state_of_florida,ORG,1
1799474,the_national_board_for_respiratory_care,ORG,1
1799474,the_national_practitioner_data_bank,ORG,1
1799474,the_united_74_states,GPE,1
1799474,the_united_states,GPE,10
1799474,the_united_states_department,GPE,1
1799474,the_united_states_department_of_defense,ORG,1
1799474,the_united_states_department_of_education,GPE,1
1799474,the_united_states_department_of_education,ORG,1
1799474,united_states,GPE,1
1799565,new_york,GPE,1
1799565,the_committee_on_transportation_an_act,ORG,1
1799946,"adams_,_bedford",ORG,1
1799946,allegheny,GPE,1
1799946,"armstrong_,_beaver",ORG,1
1799946,"bartolotta_,_haywood",ORG,1
1799946,blair,GPE,1
1799946,boscola,ORG,1
1799946,"bradford_,_centre",ORG,1
1799946,brewster,ORG,1
1799946,"bucks_,_berks",ORG,1
1799946,cambria,GPE,1
1799946,cameron,ORG,1
1799946,carbon,ORG,1
1799946,chester,GPE,1
1799946,child_advocate,ORG,1
1799946,clarion,GPE,1
1799946,clearfield,GPE,1
1799946,collett,ORG,1
1799946,columbia,ORG,1
1799946,costa,GPE,1
1799946,crawford,GPE,1
1799946,cumberland,GPE,1
1799946,dauphin,GPE,1
1799946,delaware,GPE,1
1799946,e_)_service,ORG,1
1799946,elk,GPE,1
1799946,erie,GPE,1
1799946,establishment.--the_office_of_child_advocate,ORG,1
1799946,establishment.--the_statewide_children_'s,ORG,1
1799946,executive_board,ORG,1
1799946,fayette,GPE,1
1799946,"federal_,_state",ORG,1
1799946,forest,GPE,1
1799946,franklin,GPE,1
1799946,fulton,GPE,1
1799946,greene,GPE,1
1799946,health_ombudsman,ORG,1
1799946,hughes,ORG,1
1799946,huntingdon,GPE,1
1799946,indiana,GPE,1
1799946,jefferson,GPE,1
1799946,juniata,GPE,1
1799946,kearney,GPE,1
1799946,lackawanna,GPE,1
1799946,lancaster,GPE,1
1799946,lebanon,GPE,1
1799946,lehigh,GPE,1
1799946,luzerne,GPE,1
1799946,lycoming,ORG,1
1799946,mental_health_ombudsman,ORG,13
1799946,mercer,GPE,1
1799946,mifflin,ORG,1
1799946,monroe,GPE,1
1799946,montgomery,GPE,1
1799946,montour,ORG,1
1799946,no.175,ORG,1
1799946,northampton,GPE,1
1799946,northumberland,GPE,1
1799946,office_of_child_advocate,ORG,1
1799946,pa.,GPE,6
1799946,pennycuick,ORG,1
1799946,philadelphia,GPE,1
1799946,pike,GPE,1
1799946,printer,ORG,1
1799946,"regional_children_,",ORG,1
1799946,santarsiero,ORG,1
1799946,schuylkill,GPE,1
1799946,somerset,GPE,1
1799946,susquehanna,GPE,1
1799946,tartaglione,ORG,1
1799946,term.--the_statewide_children_'s,ORG,1
1799946,the_aging_and_youth_committee,ORG,2
1799946,the_child_advocate,ORG,12
1799946,the_child_advocate_'s,ORG,1
1799946,the_children_and_youth_committee,ORG,2
1799946,the_coalition_of_trauma_prevention_and_intervention,ORG,1
1799946,the_county_institution_district_law,ORG,1
1799946,the_department_of_corrections,ORG,1
1799946,the_department_of_drug_and_alcohol_programs,ORG,1
1799946,the_department_of_education,ORG,1
1799946,the_department_of_health,ORG,1
1799946,the_department_of_human_services,ORG,1
1799946,the_early_intervention_services_system_act,ORG,1
1799946,the_executive_board,ORG,4
1799946,the_general_assembly_of_pennsylvania,ORG,1
1799946,the_general_assembly_of_the_commonwealth_of_pennsylvania,ORG,1
1799946,the_health_and_human_services_committee,ORG,2
1799946,the_human_services_code,ORG,1
1799946,the_human_services_committee,ORG,2
1799946,the_office_of_child_advocate,ORG,1
1799946,the_office_of_mental_health_and_substance_abuse_services,ORG,2
1799946,the_pennsylvania_commission_on_crime,ORG,1
1799946,the_pennsylvania_parole_board,ORG,1
1799946,the_pennsylvania_state_police,ORG,1
1799946,the_statewide_children_'s,ORG,10
1799946,tioga,ORG,1
1799946,venango,GPE,1
1799946,warren,GPE,1
1799946,washington,GPE,1
1799946,wayne,GPE,1
1799946,westmoreland,GPE,1
1799946,wyoming,GPE,1
1799946,york,GPE,1
1800455,397.305_legislative,ORG,1
1800455,397.342_substance_use_disorder_housing_advisory_council,ORG,1
1800455,correctiona_l_systems,ORG,1
1800455,f.s.,GPE,3
1800455,f_l_o_r_i_d_a_h,ORG,1
1800455,florida,GPE,3
1800455,house,ORG,1
1800455,level_iv,ORG,1
1800455,mental_health_services_administration,ORG,1
1800455,substance_abuse,ORG,1
1800455,the_agency_for_health_care_57_administration,ORG,1
1800455,the_agency_for_health_care_administration,ORG,1
1800455,the_department_of_corrections,ORG,1
1800455,the_department_of_juvenile_justice,ORG,1
1800455,the_executive_office,ORG,1
1800455,the_florida_association_of_59_recovery_residences,ORG,1
1800455,the_legislature_of_the_state_of_florida,ORG,1
1800455,the_palm_beach_county_state,ORG,1
1800455,the_substance_use_disorder_housing_advisory_council,ORG,1
1800455,the_university_of_south_florida_college_of_public_70_health,ORG,1
1800455,the_university_of_south_florida_college_of_public_health,ORG,1
1800455,u.s.c.,ORG,1
1800458,f.s.,GPE,1
1800458,f_l_o_r_i_d_a_h,ORG,1
1800458,medicaid,ORG,7
1800458,medicare,ORG,1
1800458,the_legislature_of_the_state_of_florida,ORG,1
1800477,no_local_program,ORG,1
1800477,the_health_and_safety_code,ORG,3
1800477,the_state_department_of_public_health,ORG,1
1800477,the_state_of_california,GPE,1
1800477,the_wic_farmers_’_market_nutrition_act,ORG,1
1800477,wic_farmers_market_nutrition_act,ORG,1
1800477,wic_farmers_’_market_nutrition_act,ORG,2
1800499,georgia,GPE,8
1800499,orrock_of_the_36th,ORG,1
1800499,the_behavioral_health_coordinating_council,ORG,2
1800499,the_general_assembly_of,ORG,1
1800499,"the_georgia_composite_board_of_professional_counselors_,_social_workers",ORG,1
1800499,the_state_school,ORG,1
1800499,the_technical_college_system,ORG,1
1800618,264_grants_program,ORG,1
1800618,8)_the_board_of_governors,ORG,1
1800618,a._behavioral,ORG,1
1800618,behavioral_health_workforce_center,ORG,1
1800618,c._media,ORG,1
1800618,coordinate,ORG,1
1800618,develop,ORG,1
1800618,education,ORG,1
1800618,f.s.,GPE,4
1800618,f_l_o_r_i_d_a_h,ORG,1
1800618,florida,GPE,11
1800618,florida_center_for_behavioral_health_workforce,ORG,2
1800618,house,ORG,1
1800618,louis_de_la_parte_florida_mental_health_institute,ORG,1
1800618,mental_health_institute,ORG,1
1800618,south_florida,GPE,1
1800618,tampa_general_hospital,ORG,1
1800618,the_257_senate,ORG,1
1800618,the_286_department_of_children_and_families,ORG,1
1800618,the_agency_for_health_care_62_administration,ORG,1
1800618,the_american_psychological_association,ORG,1
1800618,the_board_of_250_governors,ORG,1
1800618,the_board_of_274_governors,ORG,1
1800618,the_board_of_governors,ORG,3
1800618,the_department_of_children_and_families,ORG,1
1800618,the_florida_behavioral_health_professions_229_scholarship,ORG,1
1800618,the_florida_behavioral_health_professions_coding_:_words,ORG,1
1800618,the_florida_behavioral_health_professions_scholarship_and_grants_program,ORG,1
1800618,the_florida_behavioral_health_professions_scholarships,ORG,1
1800618,the_florida_center_for_behavioral_129_health_workforce,ORG,1
1800618,the_florida_center_for_behavioral_health_workforce,ORG,1
1800618,the_legislature_of_the_state_of_florida,ORG,1
1800618,the_louis_de_la_parte_florida_mental_health_institute,ORG,1
1800618,the_residency_review_committee_of_the_accreditation_123_council_of_graduate_medical_education,ORG,1
1800618,the_state_board,ORG,1
1800618,the_state_board_of_education,ORG,5
1800618,the_state_university_system,ORG,2
1800618,the_university_of_south_florida,ORG,1
1800662,82_immigration_services,ORG,1
1800662,f.s.,GPE,3
1800662,f_l_o_r_i_d_a_h,ORG,1
1800662,florida,GPE,6
